Gen_Index,zone,Capacity
1693,DC_BGE_PEP,0
1694,DC_BGE_PEP,0
1695,DC_BGE_PEP,0
1696,DC_BGE_PEP,0
1697,DC_BGE_PEP,0
1698,DC_BGE_PEP,0
1699,DC_BGE_PEP,0
1700,DC_BGE_PEP,0
1701,DC_BGE_PEP,0
1702,DC_BGE_PEP,0
1703,DC_BGE_PEP,0
1704,DC_BGE_PEP,0
1705,DC_BGE_PEP,0
1706,DC_BGE_PEP,0
1707,DC_BGE_PEP,0
1708,DC_BGE_PEP,0
1709,DC_BGE_PEP,0
1710,DC_BGE_PEP,0
1711,DC_BGE_PEP,0
1712,DC_BGE_PEP,0
1713,DC_BGE_PEP,0
1714,DC_BGE_PEP,0
1715,DC_BGE_PEP,0
1716,DC_BGE_PEP,0
1717,DC_BGE_PEP,0
1718,DC_BGE_PEP,0
1719,DC_BGE_PEP,0
1720,DC_BGE_PEP,0
1725,DC_BGE_PEP,0
1726,DC_BGE_PEP,0
1727,DC_BGE_PEP,0
1728,DC_BGE_PEP,0
1729,DC_BGE_PEP,0
1730,DC_BGE_PEP,0
1731,DC_BGE_PEP,0
1732,DC_BGE_PEP,0
1733,DC_BGE_PEP,0
1734,DC_BGE_PEP,0
1737,DC_BGE_PEP,0
1738,DC_BGE_PEP,0
1739,DC_BGE_PEP,0
1740,DC_BGE_PEP,0
1741,DC_BGE_PEP,0
1742,DC_BGE_PEP,0
1751,DC_BGE_PEP,0
1753,DC_BGE_PEP,0
1756,DC_BGE_PEP,0
1757,DC_BGE_PEP,0
1776,DC_BGE_PEP,0
1777,DC_BGE_PEP,0
1782,DC_BGE_PEP,0
1784,DC_BGE_PEP,0
1785,DC_BGE_PEP,0
1788,DC_BGE_PEP,0
1789,DC_BGE_PEP,0
1790,DC_BGE_PEP,0
1791,DC_BGE_PEP,0
1796,DC_BGE_PEP,0
1797,DC_BGE_PEP,0
1799,DC_BGE_PEP,0
1800,DC_BGE_PEP,0
1801,DC_BGE_PEP,0
1803,DC_BGE_PEP,0
1805,DC_BGE_PEP,0
1806,DC_BGE_PEP,0
1808,DC_BGE_PEP,0
1809,DC_BGE_PEP,0
1810,DC_BGE_PEP,0
1811,DC_BGE_PEP,0
1812,DC_BGE_PEP,0
1813,DC_BGE_PEP,0
1814,DC_BGE_PEP,0
1815,DC_BGE_PEP,0
1818,DC_BGE_PEP,0
1819,DC_BGE_PEP,0
1828,DC_BGE_PEP,0
1829,DC_BGE_PEP,0
1830,DC_BGE_PEP,0
1831,DC_BGE_PEP,0
1832,DC_BGE_PEP,0
1833,DC_BGE_PEP,0
1834,DC_BGE_PEP,0
1835,DC_BGE_PEP,0
1836,DC_BGE_PEP,0
1841,DC_BGE_PEP,0
1842,DC_BGE_PEP,0
1843,DC_BGE_PEP,0
1844,DC_BGE_PEP,0
1845,DC_BGE_PEP,0
1846,DC_BGE_PEP,0
1847,DC_BGE_PEP,0
1848,DC_BGE_PEP,0
1849,DC_BGE_PEP,0
1850,DC_BGE_PEP,0
1851,DC_BGE_PEP,10000
1852,DC_BGE_PEP,0
1853,DC_BGE_PEP,0
1,VA_DOM,0
2,VA_DOM,0
3,VA_DOM,0
4,VA_DOM,0
8,VA_DOM,0
9,VA_DOM,0
10,VA_DOM,0
12,VA_DOM,0
13,VA_DOM,0
14,VA_DOM,0
15,VA_DOM,53.8
16,VA_DOM,45
17,VA_DOM,0
18,VA_DOM,0
19,VA_DOM,46
20,VA_DOM,46
24,VA_DOM,58
25,VA_DOM,58
26,VA_DOM,0
32,VA_DOM,0
33,VA_DOM,0
35,VA_DOM,0
36,VA_DOM,400
37,VA_DOM,0
38,VA_DOM,0
40,VA_DOM,0
42,VA_DOM,0
43,VA_DOM,0
44,VA_DOM,63
45,VA_DOM,63
46,VA_DOM,63
47,VA_DOM,0
48,VA_DOM,0
49,VA_DOM,0
50,VA_DOM,0
51,VA_DOM,0
52,VA_DOM,0
54,VA_DOM,0
55,VA_DOM,0
56,VA_DOM,0
57,VA_DOM,0
58,VA_DOM,0
59,VA_DOM,0
60,VA_DOM,32
61,VA_DOM,32
62,VA_DOM,32
63,VA_DOM,32
64,VA_DOM,0
65,VA_DOM,0
66,VA_DOM,45
67,VA_DOM,45
68,VA_DOM,45
69,VA_DOM,45
70,VA_DOM,45
71,VA_DOM,45
72,VA_DOM,0
73,VA_DOM,0
78,VA_DOM,0
79,VA_DOM,0
80,VA_DOM,0
81,VA_DOM,0
82,VA_DOM,0
83,VA_DOM,0
84,VA_DOM,0
85,VA_DOM,0
86,VA_DOM,0
87,VA_DOM,0
88,VA_DOM,0
89,VA_DOM,0
90,VA_DOM,0
91,VA_DOM,0
92,VA_DOM,0
93,VA_DOM,0
94,VA_DOM,0
96,VA_DOM,0
97,VA_DOM,0
98,VA_DOM,0
99,VA_DOM,0
100,VA_DOM,0
101,VA_DOM,0
102,VA_DOM,0
103,VA_DOM,0
104,VA_DOM,0
105,VA_DOM,0
106,VA_DOM,0
107,VA_DOM,0
108,VA_DOM,0
110,VA_DOM,0
112,VA_DOM,0
113,VA_DOM,0
114,VA_DOM,0
115,VA_DOM,0
116,VA_DOM,0
117,VA_DOM,0
120,VA_DOM,0
121,VA_DOM,0
122,VA_DOM,0
123,VA_DOM,0
124,VA_DOM,0
125,VA_DOM,0
126,VA_DOM,0
127,VA_DOM,0
128,VA_DOM,0
129,VA_DOM,0
130,VA_DOM,0
131,VA_DOM,0
132,VA_DOM,0
133,VA_DOM,0
134,VA_DOM,0
135,VA_DOM,0
136,VA_DOM,0
137,VA_DOM,0
138,VA_DOM,0
139,VA_DOM,0
140,VA_DOM,0
141,VA_DOM,0
142,VA_DOM,0
143,VA_DOM,0
144,VA_DOM,0
145,VA_DOM,0
146,VA_DOM,0
147,VA_DOM,0
148,VA_DOM,0
149,VA_DOM,0
150,VA_DOM,0
151,VA_DOM,0
152,VA_DOM,0
153,VA_DOM,0
154,VA_DOM,0
155,VA_DOM,0
156,VA_DOM,0
157,VA_DOM,0
158,VA_DOM,0
159,VA_DOM,0
160,VA_DOM,0
161,VA_DOM,0
162,VA_DOM,0
163,VA_DOM,0
164,VA_DOM,0
165,VA_DOM,0
166,VA_DOM,0
167,VA_DOM,0
168,VA_DOM,0
169,VA_DOM,0
170,VA_DOM,0
171,VA_DOM,0
172,VA_DOM,0
173,VA_DOM,0
174,VA_DOM,0
175,VA_DOM,0
176,VA_DOM,0
177,VA_DOM,0
178,VA_DOM,0
179,VA_DOM,0
180,VA_DOM,0
181,VA_DOM,0
182,VA_DOM,0
183,VA_DOM,0
184,VA_DOM,0
185,VA_DOM,0
186,VA_DOM,0
187,VA_DOM,0
188,VA_DOM,0
189,VA_DOM,0
190,VA_DOM,0
191,VA_DOM,0
192,VA_DOM,0
193,VA_DOM,0
194,VA_DOM,0
195,VA_DOM,0
196,VA_DOM,0
200,VA_DOM,0
204,VA_DOM,0
205,VA_DOM,0
225,VA_DOM,0
226,VA_DOM,0
227,VA_DOM,0
229,VA_DOM,0
230,VA_DOM,0
232,VA_DOM,0
236,VA_DOM,0
237,VA_DOM,0
240,VA_DOM,0
242,VA_DOM,0
243,VA_DOM,0
249,VA_DOM,0
250,VA_DOM,0
254,VA_DOM,0
259,VA_DOM,0
262,VA_DOM,0
266,VA_DOM,0
285,VA_DOM,0
297,VA_DOM,0
298,VA_DOM,0
299,VA_DOM,0
301,VA_DOM,0
303,VA_DOM,0
305,VA_DOM,0
308,VA_DOM,0
309,VA_DOM,0
310,VA_DOM,0
313,VA_DOM,0
316,VA_DOM,0
317,VA_DOM,0
320,VA_DOM,0
325,VA_DOM,0
326,VA_DOM,0
327,VA_DOM,0
335,VA_DOM,0
336,VA_DOM,0
337,VA_DOM,0
338,VA_DOM,0
339,VA_DOM,0
341,VA_DOM,0
342,VA_DOM,0
343,VA_DOM,0
349,VA_DOM,57
350,VA_DOM,56
351,VA_DOM,56
352,VA_DOM,56
355,VA_DOM,26
356,VA_DOM,25
357,VA_DOM,23
358,VA_DOM,25
359,VA_DOM,3
360,VA_DOM,3
361,VA_DOM,3
362,VA_DOM,3
363,VA_DOM,3
364,VA_DOM,0
365,VA_DOM,0
366,VA_DOM,0
377,VA_DOM,0
378,VA_DOM,0
379,VA_DOM,0
380,VA_DOM,0
382,VA_DOM,0
383,VA_DOM,0
384,VA_DOM,0
385,VA_DOM,0
386,VA_DOM,0
387,VA_DOM,0
390,VA_DOM,0
391,VA_DOM,0
393,VA_DOM,0
402,VA_DOM,0
403,VA_DOM,0
406,VA_DOM,0
408,VA_DOM,0
409,VA_DOM,0
410,VA_DOM,0
411,VA_DOM,0
412,VA_DOM,0
413,VA_DOM,0
414,VA_DOM,0
415,VA_DOM,0
423,VA_DOM,585
425,VA_DOM,585
426,VA_DOM,2.5
428,VA_DOM,2.5
430,VA_DOM,585
432,VA_DOM,2.5
433,VA_DOM,2.5
434,VA_DOM,0
435,VA_DOM,0
436,VA_DOM,0
437,VA_DOM,0
438,VA_DOM,0
439,VA_DOM,0
440,VA_DOM,0
441,VA_DOM,0
442,VA_DOM,0
443,VA_DOM,0
444,VA_DOM,0
445,VA_DOM,0
446,VA_DOM,0
447,VA_DOM,0
448,VA_DOM,0
449,VA_DOM,0
450,VA_DOM,0
455,VA_DOM,0
465,VA_DOM,0
466,VA_DOM,0
467,VA_DOM,0
468,VA_DOM,0
469,VA_DOM,0
470,VA_DOM,0
471,VA_DOM,0
472,VA_DOM,0
473,VA_DOM,0
474,VA_DOM,0
476,VA_DOM,0
477,VA_DOM,0
478,VA_DOM,0
479,VA_DOM,0
480,VA_DOM,0
481,VA_DOM,0
482,VA_DOM,0
483,VA_DOM,0
484,VA_DOM,0
490,VA_DOM,0
491,VA_DOM,0
492,VA_DOM,0
493,VA_DOM,0
494,VA_DOM,0
497,VA_DOM,0
498,VA_DOM,0
500,VA_DOM,0
501,VA_DOM,0
502,VA_DOM,0
503,VA_DOM,0
504,VA_DOM,0
505,VA_DOM,0
506,VA_DOM,0
507,VA_DOM,0
510,VA_DOM,0
511,VA_DOM,0
512,VA_DOM,0
513,VA_DOM,0
514,VA_DOM,0
515,VA_DOM,0
516,VA_DOM,0
517,VA_DOM,0
518,VA_DOM,0
519,VA_DOM,0
520,VA_DOM,0
521,VA_DOM,0
522,VA_DOM,0
523,VA_DOM,0
524,VA_DOM,0
525,VA_DOM,0
526,VA_DOM,0
527,VA_DOM,0
528,VA_DOM,0
529,VA_DOM,0
530,VA_DOM,0
531,VA_DOM,0
535,VA_DOM,0
536,VA_DOM,0
537,VA_DOM,0
538,VA_DOM,0
539,VA_DOM,0
540,VA_DOM,0
541,VA_DOM,0
542,VA_DOM,0
543,VA_DOM,0
544,VA_DOM,0
545,VA_DOM,0
546,VA_DOM,0
548,VA_DOM,0
551,VA_DOM,0
552,VA_DOM,0
553,VA_DOM,0
554,VA_DOM,0
556,VA_DOM,0
558,VA_DOM,0
559,VA_DOM,0
560,VA_DOM,0
561,VA_DOM,0
562,VA_DOM,0
563,VA_DOM,0
564,VA_DOM,0
565,VA_DOM,0
569,VA_DOM,0
570,VA_DOM,0
571,VA_DOM,0
572,VA_DOM,0
573,VA_DOM,0
574,VA_DOM,0
575,VA_DOM,0
576,VA_DOM,0
577,VA_DOM,0
578,VA_DOM,0
579,VA_DOM,0
580,VA_DOM,0
581,VA_DOM,0
582,VA_DOM,0
583,VA_DOM,0
586,VA_DOM,0
587,VA_DOM,0
589,VA_DOM,0
590,VA_DOM,0
591,VA_DOM,0
592,VA_DOM,0
594,VA_DOM,0
595,VA_DOM,0
596,VA_DOM,0
597,VA_DOM,0
598,VA_DOM,0
599,VA_DOM,0
600,VA_DOM,0
601,VA_DOM,0
602,VA_DOM,0
603,VA_DOM,0
604,VA_DOM,0
605,VA_DOM,0
606,VA_DOM,0
607,VA_DOM,0
609,VA_DOM,0
610,VA_DOM,0
611,VA_DOM,0
612,VA_DOM,0
613,VA_DOM,0
614,VA_DOM,0
615,VA_DOM,0
619,VA_DOM,0
620,VA_DOM,0
621,VA_DOM,0
622,VA_DOM,0
623,VA_DOM,0
625,VA_DOM,0
626,VA_DOM,0
627,VA_DOM,0
628,VA_DOM,0
629,VA_DOM,0
630,VA_DOM,0
631,VA_DOM,0
633,VA_DOM,0
638,VA_DOM,0
639,VA_DOM,0
640,VA_DOM,0
641,VA_DOM,0
642,VA_DOM,0
643,VA_DOM,0
644,VA_DOM,0
645,VA_DOM,0
646,VA_DOM,0
650,VA_DOM,0
651,VA_DOM,0
654,VA_DOM,0
655,VA_DOM,0
657,VA_DOM,0
658,VA_DOM,0
659,VA_DOM,0
660,VA_DOM,0
661,VA_DOM,0
662,VA_DOM,0
665,VA_DOM,0
666,VA_DOM,0
667,VA_DOM,0
668,VA_DOM,0
669,VA_DOM,0
670,VA_DOM,0
671,VA_DOM,0
672,VA_DOM,0
673,VA_DOM,0
674,VA_DOM,0
675,VA_DOM,0
676,VA_DOM,0
677,VA_DOM,0
678,VA_DOM,0
679,VA_DOM,0
680,VA_DOM,0
681,VA_DOM,0
682,VA_DOM,0
683,VA_DOM,0
684,VA_DOM,0
687,VA_DOM,0
688,VA_DOM,0
689,VA_DOM,0
690,VA_DOM,0
691,VA_DOM,0
692,VA_DOM,0
693,VA_DOM,0
694,VA_DOM,0
695,VA_DOM,0
696,VA_DOM,0
697,VA_DOM,0
698,VA_DOM,0
699,VA_DOM,0
700,VA_DOM,0
701,VA_DOM,0
702,VA_DOM,0
704,VA_DOM,0
705,VA_DOM,0
706,VA_DOM,0
712,VA_DOM,33
713,VA_DOM,33
714,VA_DOM,33
715,VA_DOM,18
716,VA_DOM,18
717,VA_DOM,18
718,VA_DOM,25
719,VA_DOM,25
720,VA_DOM,25
721,VA_DOM,25
722,VA_DOM,28
723,VA_DOM,0
724,VA_DOM,0
725,VA_DOM,0
726,VA_DOM,0
727,VA_DOM,0
728,VA_DOM,0
729,VA_DOM,0
730,VA_DOM,0
731,VA_DOM,0
732,VA_DOM,0
733,VA_DOM,0
734,VA_DOM,0
735,VA_DOM,0
739,VA_DOM,25
740,VA_DOM,25
741,VA_DOM,0
742,VA_DOM,0
743,VA_DOM,0
749,VA_DOM,0
750,VA_DOM,0
751,VA_DOM,0
752,VA_DOM,0
753,VA_DOM,0
754,VA_DOM,0
755,VA_DOM,0
763,VA_DOM,671
764,VA_DOM,171
765,VA_DOM,105
766,VA_DOM,317
767,VA_DOM,232
768,VA_DOM,235
769,VA_DOM,0
770,VA_DOM,12
771,VA_DOM,12
772,VA_DOM,12
773,VA_DOM,12
774,VA_DOM,19
775,VA_DOM,19
776,VA_DOM,19
777,VA_DOM,19
778,VA_DOM,18
779,VA_DOM,19
783,VA_DOM,18
789,VA_DOM,18
791,VA_DOM,0
793,VA_DOM,0
794,VA_DOM,0
795,VA_DOM,0
796,VA_DOM,0
797,VA_DOM,0
798,VA_DOM,0
799,VA_DOM,0
800,VA_DOM,0
801,VA_DOM,0
802,VA_DOM,815
803,VA_DOM,810
804,VA_DOM,163
805,VA_DOM,172
806,VA_DOM,820
807,VA_DOM,37
808,VA_DOM,37
809,VA_DOM,37
810,VA_DOM,37
811,VA_DOM,37
812,VA_DOM,37
813,VA_DOM,14
814,VA_DOM,0
815,VA_DOM,0
816,VA_DOM,0
817,VA_DOM,0
818,VA_DOM,0
819,VA_DOM,0
820,VA_DOM,0
821,VA_DOM,0
829,VA_DOM,0
833,VA_DOM,0
834,VA_DOM,0
835,VA_DOM,0
836,VA_DOM,0
837,VA_DOM,0
848,VA_DOM,0
851,VA_DOM,0
852,VA_DOM,0
853,VA_DOM,0
854,VA_DOM,0
855,VA_DOM,0
856,VA_DOM,0
857,VA_DOM,0
858,VA_DOM,0
859,VA_DOM,0
860,VA_DOM,0
861,VA_DOM,0
862,VA_DOM,0
863,VA_DOM,0
864,VA_DOM,0
865,VA_DOM,0
866,VA_DOM,0
867,VA_DOM,0
868,VA_DOM,0
869,VA_DOM,0
870,VA_DOM,0
871,VA_DOM,0
872,VA_DOM,0
873,VA_DOM,0
874,VA_DOM,0
875,VA_DOM,0
876,VA_DOM,0
877,VA_DOM,0
879,VA_DOM,0
880,VA_DOM,0
881,VA_DOM,0
882,VA_DOM,0
883,VA_DOM,0
885,VA_DOM,0
886,VA_DOM,0
887,VA_DOM,0
888,VA_DOM,0
889,VA_DOM,0
890,VA_DOM,198
891,VA_DOM,0
894,VA_DOM,0
899,VA_DOM,0
900,VA_DOM,63
902,VA_DOM,0
908,VA_DOM,0
909,VA_DOM,0
910,VA_DOM,0
911,VA_DOM,0
912,VA_DOM,0
913,VA_DOM,0
914,VA_DOM,0
915,VA_DOM,0
916,VA_DOM,0
917,VA_DOM,0
918,VA_DOM,0
919,VA_DOM,0
920,VA_DOM,0
921,VA_DOM,0
922,VA_DOM,0
923,VA_DOM,250
924,VA_DOM,0
925,VA_DOM,69
926,VA_DOM,69
927,VA_DOM,363
928,VA_DOM,363
929,VA_DOM,182
930,VA_DOM,0
931,VA_DOM,3
932,VA_DOM,0
935,VA_DOM,125
936,VA_DOM,125
938,VA_DOM,125
939,VA_DOM,80
942,VA_DOM,0
943,VA_DOM,0
947,VA_DOM,0
948,VA_DOM,0
949,VA_DOM,0
950,VA_DOM,0
951,VA_DOM,0
952,VA_DOM,0
953,VA_DOM,0
954,VA_DOM,0
955,VA_DOM,0
956,VA_DOM,0
960,VA_DOM,47
961,VA_DOM,58
962,VA_DOM,58
963,VA_DOM,47
966,VA_DOM,238
968,VA_DOM,0
969,VA_DOM,0
970,VA_DOM,0
971,VA_DOM,0
972,VA_DOM,0
973,VA_DOM,3
974,VA_DOM,0
976,VA_DOM,3
977,VA_DOM,7
978,VA_DOM,0
980,VA_DOM,0
981,VA_DOM,144
982,VA_DOM,144
983,VA_DOM,21
984,VA_DOM,21
985,VA_DOM,33.6
986,VA_DOM,27.5
987,VA_DOM,27.5
988,VA_DOM,27.5
989,VA_DOM,27.5
990,VA_DOM,52
991,VA_DOM,52
992,VA_DOM,52
993,VA_DOM,17
994,VA_DOM,17
995,VA_DOM,17
996,VA_DOM,0
997,VA_DOM,0
998,VA_DOM,0
999,VA_DOM,0
1005,VA_DOM,0
1006,VA_DOM,0
1007,VA_DOM,0
1008,VA_DOM,0
1009,VA_DOM,0
1017,VA_DOM,0
1018,VA_DOM,0
1019,VA_DOM,0
1020,VA_DOM,0
1024,VA_DOM,0
1025,VA_DOM,0
1026,VA_DOM,0
1027,VA_DOM,0
1028,VA_DOM,0
1029,VA_DOM,0
1030,VA_DOM,0
1031,VA_DOM,0
1032,VA_DOM,0
1033,VA_DOM,0
1034,VA_DOM,0
1035,VA_DOM,0
1036,VA_DOM,0
1037,VA_DOM,0
1038,VA_DOM,0
1039,VA_DOM,0
1040,VA_DOM,0
1041,VA_DOM,0
1042,VA_DOM,0
1043,VA_DOM,0
1044,VA_DOM,0
1045,VA_DOM,0
1046,VA_DOM,0
1047,VA_DOM,0
1048,VA_DOM,0
1049,VA_DOM,0
1052,VA_DOM,0
1053,VA_DOM,0
1054,VA_DOM,0
1055,VA_DOM,0
1056,VA_DOM,0
1061,VA_DOM,0
1062,VA_DOM,0
1063,VA_DOM,0
1064,VA_DOM,0
1065,VA_DOM,0
1067,VA_DOM,0
1068,VA_DOM,0
1069,VA_DOM,0
1070,VA_DOM,0
1071,VA_DOM,0
1072,VA_DOM,0
1073,VA_DOM,0
1074,VA_DOM,0
1075,VA_DOM,0
1076,VA_DOM,0
1077,VA_DOM,0
1078,VA_DOM,0
1079,VA_DOM,0
1080,VA_DOM,0
1081,VA_DOM,0
1082,VA_DOM,0
1083,VA_DOM,0
1084,VA_DOM,0
1085,VA_DOM,0
1086,VA_DOM,0
1087,VA_DOM,0
1088,VA_DOM,0
1089,VA_DOM,0
1090,VA_DOM,0
1091,VA_DOM,0
1092,VA_DOM,0
1093,VA_DOM,0
1094,VA_DOM,0
1095,VA_DOM,0
1096,VA_DOM,0
1097,VA_DOM,0
1098,VA_DOM,0
1099,VA_DOM,0
1100,VA_DOM,0
1104,VA_DOM,0
1105,VA_DOM,0
1106,VA_DOM,0
1107,VA_DOM,0
1108,VA_DOM,0
1109,VA_DOM,0
1110,VA_DOM,0
1111,VA_DOM,0
1112,VA_DOM,0
1113,VA_DOM,0
1114,VA_DOM,0
1115,VA_DOM,0
1116,VA_DOM,0
1117,VA_DOM,0
1118,VA_DOM,0
1119,VA_DOM,0
1120,VA_DOM,0
1121,VA_DOM,0
1122,VA_DOM,0
1123,VA_DOM,0
1124,VA_DOM,0
1125,VA_DOM,0
1126,VA_DOM,0
1127,VA_DOM,0
1128,VA_DOM,0
1129,VA_DOM,0
1130,VA_DOM,0
1131,VA_DOM,0
1132,VA_DOM,0
1133,VA_DOM,0
1134,VA_DOM,0
1135,VA_DOM,0
1136,VA_DOM,0
1141,VA_DOM,0
1142,VA_DOM,0
1143,VA_DOM,0
1144,VA_DOM,0
1145,VA_DOM,0
1146,VA_DOM,0
1147,VA_DOM,0
1148,VA_DOM,0
1149,VA_DOM,0
1151,VA_DOM,0
1152,VA_DOM,0
1153,VA_DOM,0
1154,VA_DOM,0
1155,VA_DOM,0
1156,VA_DOM,0
1157,VA_DOM,0
1158,VA_DOM,0
1159,VA_DOM,0
1160,VA_DOM,0
1161,VA_DOM,0
1162,VA_DOM,0
1163,VA_DOM,0
1164,VA_DOM,0
1165,VA_DOM,165
1166,VA_DOM,150
1167,VA_DOM,150
1168,VA_DOM,150
1169,VA_DOM,165
1170,VA_DOM,165
1171,VA_DOM,150
1172,VA_DOM,165
1176,VA_DOM,0
1177,VA_DOM,0
1190,VA_DOM,0
1191,VA_DOM,0
1192,VA_DOM,0
1193,VA_DOM,0
1194,VA_DOM,0
1195,VA_DOM,0
1196,VA_DOM,0
1200,VA_DOM,0
1201,VA_DOM,0
1202,VA_DOM,0
1203,VA_DOM,0
1204,VA_DOM,0
1205,VA_DOM,0
1206,VA_DOM,0
1207,VA_DOM,0
1208,VA_DOM,0
1213,VA_DOM,80
1214,VA_DOM,80
1215,VA_DOM,80
1216,VA_DOM,0
1217,VA_DOM,0
1218,VA_DOM,0
1219,VA_DOM,0
1220,VA_DOM,172.8
1221,VA_DOM,164.2
1222,VA_DOM,400.8
1223,VA_DOM,166.3
1225,VA_DOM,0
1226,VA_DOM,0
1227,VA_DOM,0
1228,VA_DOM,0
1229,VA_DOM,0
1230,VA_DOM,0
1233,VA_DOM,0
1234,VA_DOM,0
1235,VA_DOM,0
1236,VA_DOM,0
1237,VA_DOM,0
1238,VA_DOM,0
1239,VA_DOM,0
1240,VA_DOM,0
1241,VA_DOM,0
1246,VA_DOM,0
1247,VA_DOM,0
1248,VA_DOM,0
1249,VA_DOM,0
1250,VA_DOM,0
1251,VA_DOM,0
1252,VA_DOM,0
1253,VA_DOM,0
1254,VA_DOM,0
1255,VA_DOM,0
1256,VA_DOM,0
1257,VA_DOM,0
1258,VA_DOM,0
1259,VA_DOM,0
1260,VA_DOM,0
1261,VA_DOM,0
1262,VA_DOM,0
1263,VA_DOM,0
1264,VA_DOM,0
1266,VA_DOM,0
1267,VA_DOM,0
1268,VA_DOM,0
1269,VA_DOM,0
1270,VA_DOM,0
1271,VA_DOM,0
1272,VA_DOM,0
1274,VA_DOM,0
1275,VA_DOM,0
1276,VA_DOM,0
1277,VA_DOM,0
1278,VA_DOM,301
1279,VA_DOM,173
1280,VA_DOM,173
1281,VA_DOM,190
1282,VA_DOM,0
1283,VA_DOM,0
1284,VA_DOM,0
1285,VA_DOM,0
1286,VA_DOM,0
1287,VA_DOM,0
1288,VA_DOM,0
1293,VA_DOM,0
1294,VA_DOM,0
1295,VA_DOM,0
1296,VA_DOM,0
1297,VA_DOM,0
1298,VA_DOM,0
1299,VA_DOM,0
1300,VA_DOM,0
1301,VA_DOM,0
1302,VA_DOM,0
1303,VA_DOM,0
1304,VA_DOM,0
1305,VA_DOM,10
1306,VA_DOM,1.9
1309,VA_DOM,0
1310,VA_DOM,0
1311,VA_DOM,0
1312,VA_DOM,0
1313,VA_DOM,56.6
1314,VA_DOM,56.6
1315,VA_DOM,56.6
1316,VA_DOM,56.6
1317,VA_DOM,56.6
1318,VA_DOM,172
1319,VA_DOM,0
1321,VA_DOM,0
1322,VA_DOM,0
1323,VA_DOM,0
1329,VA_DOM,0
1330,VA_DOM,0
1331,VA_DOM,0
1333,VA_DOM,0
1334,VA_DOM,4
1335,VA_DOM,0
1336,VA_DOM,0
1337,VA_DOM,0
1338,VA_DOM,0
1339,VA_DOM,16
1340,VA_DOM,16
1341,VA_DOM,10
1342,VA_DOM,14
1343,VA_DOM,0
1344,VA_DOM,0
1345,VA_DOM,12
1346,VA_DOM,1.6
1351,VA_DOM,585
1352,VA_DOM,0
1353,VA_DOM,0
1354,VA_DOM,0
1355,VA_DOM,0
1356,VA_DOM,0
1357,VA_DOM,0
1358,VA_DOM,0
1359,VA_DOM,0
1360,VA_DOM,0
1361,VA_DOM,0
1362,VA_DOM,0
1363,VA_DOM,0
1364,VA_DOM,0
1365,VA_DOM,0
1366,VA_DOM,0
1367,VA_DOM,0
1368,VA_DOM,0
1369,VA_DOM,0
1370,VA_DOM,0
1371,VA_DOM,0
1372,VA_DOM,0
1373,VA_DOM,0
1374,VA_DOM,0
1375,VA_DOM,0
1376,VA_DOM,0
1377,VA_DOM,0
1378,VA_DOM,0
1379,VA_DOM,0
1380,VA_DOM,0
1381,VA_DOM,0
1382,VA_DOM,0
1383,VA_DOM,0
1384,VA_DOM,0
1385,VA_DOM,0
1386,VA_DOM,0
1387,VA_DOM,0
1388,VA_DOM,0
1389,VA_DOM,0
1390,VA_DOM,0
1391,VA_DOM,0
1392,VA_DOM,0
1393,VA_DOM,0
1394,VA_DOM,0
1395,VA_DOM,0
1396,VA_DOM,0
1397,VA_DOM,0
1398,VA_DOM,0
1399,VA_DOM,10
1400,VA_DOM,187
1401,VA_DOM,0
1402,VA_DOM,0
1403,VA_DOM,0
1404,VA_DOM,0
1405,VA_DOM,0
1406,VA_DOM,21.6
1407,VA_DOM,0
1408,VA_DOM,0
1409,VA_DOM,0
1411,VA_DOM,0
1412,VA_DOM,0
1413,VA_DOM,0
1414,VA_DOM,0
1419,VA_DOM,0
1420,VA_DOM,0
1421,VA_DOM,0
1422,VA_DOM,0
1423,VA_DOM,0
1424,VA_DOM,0
1425,VA_DOM,0
1426,VA_DOM,0
1427,VA_DOM,0
1428,VA_DOM,0
1429,VA_DOM,0
1430,VA_DOM,0
1434,VA_DOM,0
1440,VA_DOM,0
1441,VA_DOM,1.6
1442,VA_DOM,1.6
1443,VA_DOM,1.6
1444,VA_DOM,25
1446,VA_DOM,0
1447,VA_DOM,0
1448,VA_DOM,0
1450,VA_DOM,0
1451,VA_DOM,0
1452,VA_DOM,0
1453,VA_DOM,0
1454,VA_DOM,425
1455,VA_DOM,0
1456,VA_DOM,0
1457,VA_DOM,0
1458,VA_DOM,0
1460,VA_DOM,19.9
1461,VA_DOM,0
1462,VA_DOM,0
1463,VA_DOM,0
1464,VA_DOM,0
1465,VA_DOM,0
1466,VA_DOM,0
1467,VA_DOM,0
1468,VA_DOM,0
1469,VA_DOM,0
1470,VA_DOM,0
1471,VA_DOM,0
1472,VA_DOM,0
1473,VA_DOM,0
1474,VA_DOM,0
1475,VA_DOM,0
1476,VA_DOM,0
1478,VA_DOM,0
1479,VA_DOM,0
1480,VA_DOM,0
1481,VA_DOM,0
1482,VA_DOM,91
1483,VA_DOM,0
1484,VA_DOM,0
1488,VA_DOM,0
1489,VA_DOM,0
1490,VA_DOM,0
1492,VA_DOM,0
1493,VA_DOM,0
1494,VA_DOM,0
1495,VA_DOM,0
1496,VA_DOM,0
1497,VA_DOM,0
1498,VA_DOM,0
1499,VA_DOM,0
